id,temperature,pressure,altitude,soilmoisture,note,status,class,date,time
4222,28.24,9922.34,-17.44,188,3,1,Very Wet,08-10-2022,22:06:24
4223,28.24,9922.38,-17.44,189,3,1,Very Wet,08-10-2022,22:06:24
4224,28.23,9922.38,-17.44,177,3,1,Very Wet,08-10-2022,22:06:24
4225,28.23,9922.38,-17.44,176,3,1,Very Wet,08-10-2022,22:06:24
4226,28.22,9922.38,-17.44,176,3,1,Very Wet,08-10-2022,22:06:24
4227,28.22,9922.52,-17.43,176,3,1,Very Wet,08-10-2022,22:06:24
4228,28.21,9922.52,-17.43,176,3,1,Very Wet,08-10-2022,22:06:24
4229,28.2,9922.2,-17.45,175,3,1,Very Wet,08-10-2022,22:06:24
4230,28.27,9922.33,-17.44,174,3,1,Very Wet,08-10-2022,22:06:24
4231,178.7,-2120.4,,5,3,1,Very Wet,08-10-2022,22:06:24
4232,178.7,-2120.4,,5,3,1,Very Wet,08-10-2022,22:06:24
4233,29.17,9923.3,-17.36,175,3,1,Very Wet,08-10-2022,22:06:24
4234,29.47,9923.55,-17.34,176,3,1,Very Wet,08-10-2022,22:06:24
4235,29.69,9923.52,-17.34,175,3,1,Very Wet,08-10-2022,22:06:24
4236,29.85,9923.66,-17.33,239,2,1,Wet,08-10-2022,22:06:24
4237,29.91,9923.6,-17.33,239,2,1,Wet,08-10-2022,22:06:24
4238,30.01,9923.62,-17.33,240,2,1,Wet,08-10-2022,22:06:24
4239,30.08,9923.38,-17.35,240,2,1,Wet,08-10-2022,22:06:24
4240,30.12,9923.3,-17.36,240,2,1,Wet,08-10-2022,22:06:24
4241,30.15,9924,-17.3,240,2,1,Wet,08-10-2022,22:06:24
4242,30.16,9924.31,-17.28,240,2,1,Wet,08-10-2022,22:06:24
4243,30.15,9924.31,-17.28,243,2,1,Wet,08-10-2022,22:06:24
4244,30.14,9924.52,-17.26,241,2,1,Wet,08-10-2022,22:06:24
4245,30.12,9924.7,-17.24,241,2,1,Wet,08-10-2022,22:06:24
4246,30.1,9925.06,-17.21,241,2,1,Wet,08-10-2022,22:06:24
4247,30.06,9925.3,-17.19,241,2,1,Wet,08-10-2022,22:06:24
4248,30.03,9925.87,-17.14,242,2,1,Wet,08-10-2022,22:06:24
4249,29.99,9926.05,-17.13,242,2,1,Wet,08-10-2022,22:06:24
4250,29.97,9926.09,-17.13,242,2,1,Wet,08-10-2022,22:06:24
4251,29.93,9926.14,-17.12,242,2,1,Wet,08-10-2022,22:06:24
4252,29.89,9926.36,-17.1,243,2,1,Wet,08-10-2022,22:06:24
4253,29.85,9926.41,-17.1,242,2,1,Wet,08-10-2022,22:06:24
4254,29.8,9926.13,-17.12,241,2,1,Wet,08-10-2022,22:06:24
4255,29.76,9926.32,-17.11,243,2,1,Wet,08-10-2022,22:06:24
4256,29.72,9926.02,-17.13,244,2,1,Wet,08-10-2022,22:06:24
4257,29.68,9925.89,-17.14,243,2,1,Wet,08-10-2022,22:06:24
4258,29.64,9925.94,-17.14,243,2,1,Wet,08-10-2022,22:06:24
4259,29.6,9925.83,-17.15,252,2,1,Wet,08-10-2022,22:06:24
4260,29.56,9925.84,-17.15,206,2,1,Wet,08-10-2022,22:06:24
4261,29.52,9925.55,-17.17,185,3,1,Very Wet,08-10-2022,22:06:24
4262,29.5,9925.75,-17.15,177,3,1,Very Wet,08-10-2022,22:06:24
4263,29.47,9925.95,-17.14,177,3,1,Very Wet,08-10-2022,22:06:24
4264,29.43,9925.63,-17.16,176,3,1,Very Wet,08-10-2022,22:06:24
4265,29.4,9925.48,-17.18,256,2,1,Wet,08-10-2022,22:06:24
4266,29.37,9925.86,-17.14,279,1,0,Dry,08-10-2022,22:06:24
4267,29.34,9925.73,-17.16,425,0,0,Very Dry,08-10-2022,22:06:24
4268,29.3,9925.77,-17.15,434,0,0,Very Dry,08-10-2022,22:06:24
4269,29.27,9925.63,-17.16,349,0,0,Very Dry,08-10-2022,22:06:24
4270,29.24,9924.8,-17.23,330,0,0,Very Dry,08-10-2022,22:06:24
4271,29.21,9924.29,-17.28,334,0,0,Very Dry,08-10-2022,22:06:24
4272,29.18,9923.8,-17.32,330,0,0,Very Dry,08-10-2022,22:06:24
4273,29.17,9923.64,-17.33,376,0,0,Very Dry,08-10-2022,22:06:24
4274,29.14,9923.5,-17.34,333,0,0,Very Dry,08-10-2022,22:06:24
4275,29.12,9923.36,-17.36,336,0,0,Very Dry,08-10-2022,22:06:24
4276,29.1,9922.84,-17.4,336,0,0,Very Dry,08-10-2022,22:06:24
4277,29.08,9922.36,-17.44,336,0,0,Very Dry,08-10-2022,22:06:24
4278,29.05,9922.02,-17.47,336,0,0,Very Dry,08-10-2022,22:06:24
4279,29.03,9921.53,-17.51,333,0,0,Very Dry,08-10-2022,22:06:24
4280,29.01,9921.39,-17.52,334,0,0,Very Dry,08-10-2022,22:06:24
4281,28.99,9921.38,-17.52,332,0,0,Very Dry,08-10-2022,22:06:24
4282,28.97,9921.23,-17.53,338,0,0,Very Dry,08-10-2022,22:06:24
4283,28.96,9921.42,-17.52,339,0,0,Very Dry,08-10-2022,22:06:24
4284,28.94,9921.6,-17.5,343,0,0,Very Dry,08-10-2022,22:06:24
4285,28.92,9921.8,-17.49,339,0,0,Very Dry,08-10-2022,22:06:24
4286,28.9,9922,-17.47,337,0,0,Very Dry,08-10-2022,22:06:24
4287,28.88,9922.14,-17.46,342,0,0,Very Dry,08-10-2022,22:06:24
4288,28.86,9922.52,-17.43,336,0,0,Very Dry,08-10-2022,22:06:24
4289,28.84,9922.86,-17.4,339,0,0,Very Dry,08-10-2022,22:06:24
4290,28.82,9922.72,-17.41,339,0,0,Very Dry,08-10-2022,22:06:24
4291,28.81,9923.09,-17.38,339,0,0,Very Dry,08-10-2022,22:06:24
4292,28.79,9923.09,-17.38,337,0,0,Very Dry,08-10-2022,22:06:24
4293,28.77,9923.09,-17.38,339,0,0,Very Dry,08-10-2022,22:06:24
4294,28.77,9923.09,-17.38,338,0,0,Very Dry,08-10-2022,22:06:24
4295,28.75,9922.91,-17.39,340,0,0,Very Dry,08-10-2022,22:06:24
4296,28.74,9922.94,-17.39,339,0,0,Very Dry,08-10-2022,22:06:24
4297,28.72,9922.94,-17.39,342,0,0,Very Dry,08-10-2022,22:06:24
4298,28.71,9922.97,-17.39,347,0,0,Very Dry,08-10-2022,22:06:24
4299,28.69,9922.97,-17.39,347,0,0,Very Dry,08-10-2022,22:06:24
4300,28.68,9923.16,-17.37,345,0,0,Very Dry,08-10-2022,22:06:24
4301,28.67,9922.97,-17.39,340,0,0,Very Dry,08-10-2022,22:06:24
4302,28.65,9923.16,-17.37,340,0,0,Very Dry,08-10-2022,22:06:24
4303,28.64,9923.16,-17.37,339,0,0,Very Dry,08-10-2022,22:06:24
4304,28.63,9923.19,-17.37,342,0,0,Very Dry,08-10-2022,22:06:24
4305,28.62,9923.36,-17.36,342,0,0,Very Dry,08-10-2022,22:06:24
4306,28.6,9923.55,-17.34,342,0,0,Very Dry,08-10-2022,22:06:24
4307,28.59,9923.89,-17.31,341,0,0,Very Dry,08-10-2022,22:06:24
4308,28.57,9923.55,-17.34,343,0,0,Very Dry,08-10-2022,22:06:24
4309,28.56,9923.75,-17.32,344,0,0,Very Dry,08-10-2022,22:06:24
4310,28.54,9923.55,-17.34,343,0,0,Very Dry,08-10-2022,22:06:24
4311,28.53,9923.58,-17.34,343,0,0,Very Dry,08-10-2022,22:06:24
4312,28.52,9923.41,-17.35,342,0,0,Very Dry,08-10-2022,22:06:24
4313,28.51,9923.6,-17.33,342,0,0,Very Dry,08-10-2022,22:06:24
4314,28.5,9923.6,-17.33,341,0,0,Very Dry,08-10-2022,22:06:24
4315,28.49,9923.59,-17.34,340,0,0,Very Dry,08-10-2022,22:06:24
4316,28.48,9923.8,-17.32,345,0,0,Very Dry,08-10-2022,22:06:24
4317,28.47,9923.97,-17.3,344,0,0,Very Dry,08-10-2022,22:06:24
4318,28.46,9924.3,-17.28,339,0,0,Very Dry,08-10-2022,22:06:24
4319,28.44,9924.13,-17.29,342,0,0,Very Dry,08-10-2022,22:06:24
4320,28.43,9924.3,-17.28,344,0,0,Very Dry,08-10-2022,22:06:24
4321,28.42,9924.47,-17.26,344,0,0,Very Dry,08-10-2022,22:06:24
4322,28.41,9924.5,-17.26,344,0,0,Very Dry,08-10-2022,22:06:24
4323,28.4,9924.5,-17.26,345,0,0,Very Dry,08-10-2022,22:06:24
4324,28.39,9924.32,-17.27,343,0,0,Very Dry,08-10-2022,22:06:24
4325,28.39,9924.35,-17.27,343,0,0,Very Dry,08-10-2022,22:06:24
4326,28.38,9924.52,-17.26,344,0,0,Very Dry,08-10-2022,22:06:24
4327,28.37,9924.69,-17.24,344,0,0,Very Dry,08-10-2022,22:06:24
4328,28.36,9924.52,-17.26,344,0,0,Very Dry,08-10-2022,22:06:24
4329,28.36,9924.88,-17.23,344,0,0,Very Dry,08-10-2022,22:06:24
4330,28.35,9924.88,-17.23,346,0,0,Very Dry,08-10-2022,22:06:24
4331,28.34,9924.71,-17.24,343,0,0,Very Dry,08-10-2022,22:06:24
4332,28.33,9924.53,-17.26,344,0,0,Very Dry,08-10-2022,22:06:24
4333,28.33,9924.68,-17.24,345,0,0,Very Dry,08-10-2022,22:06:24
4334,28.32,9924.53,-17.26,344,0,0,Very Dry,08-10-2022,22:06:24
4335,28.32,9924.53,-17.26,345,0,0,Very Dry,08-10-2022,22:06:24
4336,28.31,9924.02,-17.3,343,0,0,Very Dry,08-10-2022,22:06:24
4337,28.3,9923.84,-17.31,344,0,0,Very Dry,08-10-2022,22:06:24
4338,28.3,9924.02,-17.3,344,0,0,Very Dry,08-10-2022,22:06:24
4339,28.29,9923.7,-17.33,343,0,0,Very Dry,08-10-2022,22:06:24
4340,28.29,9923.7,-17.33,342,0,0,Very Dry,08-10-2022,22:06:24
4341,28.28,9923.36,-17.36,342,0,0,Very Dry,08-10-2022,22:06:24
4342,28.27,9923.52,-17.34,343,0,0,Very Dry,08-10-2022,22:06:24
4343,28.27,9923.21,-17.37,342,0,0,Very Dry,08-10-2022,22:06:24
4344,28.26,9922.86,-17.4,340,0,0,Very Dry,08-10-2022,22:06:24
4345,28.26,9922.86,-17.4,342,0,0,Very Dry,08-10-2022,22:06:24
4346,28.25,9922.69,-17.41,342,0,0,Very Dry,08-10-2022,22:06:24
4347,28.24,9922.52,-17.43,342,0,0,Very Dry,08-10-2022,22:06:24
4348,28.24,9922.2,-17.45,343,0,0,Very Dry,08-10-2022,22:06:24
4349,28.23,9921.86,-17.48,342,0,0,Very Dry,08-10-2022,22:06:24
4350,28.22,9921.52,-17.51,341,0,0,Very Dry,08-10-2022,22:06:24
4351,28.22,9921.48,-17.51,344,0,0,Very Dry,08-10-2022,22:06:24
4352,28.21,9922,-17.47,344,0,0,Very Dry,08-10-2022,22:06:24
4353,28.4,9922.27,-17.45,342,0,0,Very Dry,08-10-2022,22:06:24
4354,28.75,9923.11,-17.38,344,0,0,Very Dry,08-10-2022,22:06:24
4355,28.94,9923.31,-17.36,345,0,0,Very Dry,08-10-2022,22:06:24
4356,29.35,9924.35,-17.27,345,0,0,Very Dry,08-10-2022,22:06:24
4357,29.75,9925.13,-17.21,345,0,0,Very Dry,08-10-2022,22:06:24
4358,30.14,9925.72,-17.16,344,0,0,Very Dry,08-10-2022,22:06:24
4359,30.51,9926.42,-17.1,343,0,0,Very Dry,08-10-2022,22:06:24
4360,30.85,9927.11,-17.04,344,0,0,Very Dry,08-10-2022,22:06:24
4361,31.17,9927.59,-17,344,0,0,Very Dry,08-10-2022,22:06:24
4362,31.47,9928.25,-16.94,344,0,0,Very Dry,08-10-2022,22:06:24
4363,31.74,9928.77,-16.9,342,0,0,Very Dry,08-10-2022,22:06:24
4364,31.98,9928.78,-16.9,341,0,0,Very Dry,08-10-2022,22:06:24
4365,32.16,9929.12,-16.87,350,0,0,Very Dry,08-10-2022,22:06:24
4366,32.22,9928.62,-16.91,368,0,0,Very Dry,08-10-2022,22:06:24
4367,32.31,9928.59,-16.91,397,0,0,Very Dry,08-10-2022,22:06:24
4368,32.36,9928.13,-16.95,283,1,0,Dry,08-10-2022,22:06:24
4369,32.38,9927.73,-16.99,286,1,0,Dry,08-10-2022,22:06:24
4370,32.37,9927.59,-17,248,2,1,Wet,08-10-2022,22:06:24
4371,32.35,9927.28,-17.03,197,3,1,Very Wet,08-10-2022,22:06:24
4372,32.32,9927.56,-17,240,2,1,Wet,08-10-2022,22:06:24
4373,32.27,9927.48,-17.01,240,2,1,Wet,08-10-2022,22:06:24
4374,32.21,9927.27,-17.03,240,2,1,Wet,08-10-2022,22:06:24
4375,32.15,9927.22,-17.03,240,2,1,Wet,08-10-2022,22:06:24
4376,32.08,9926.7,-17.07,240,2,1,Wet,08-10-2022,22:06:24
4377,32,9926.32,-17.11,239,2,1,Wet,08-10-2022,22:06:24
4378,31.97,9926.42,-17.1,224,2,1,Wet,08-10-2022,22:06:24
4379,31.89,9926.58,-17.08,225,2,1,Wet,08-10-2022,22:06:24
4380,31.82,9926.19,-17.12,210,2,1,Wet,08-10-2022,22:06:24
4381,31.74,9926.19,-17.12,191,3,1,Very Wet,08-10-2022,22:06:24
4382,31.66,9926.34,-17.1,179,3,1,Very Wet,08-10-2022,22:06:24
4383,31.59,9926.48,-17.09,174,3,1,Very Wet,08-10-2022,22:06:24
4384,31.51,9925.95,-17.14,176,3,1,Very Wet,08-10-2022,22:06:24
4385,31.44,9926.41,-17.1,177,3,1,Very Wet,08-10-2022,22:06:24
4386,31.37,9926.2,-17.12,176,3,1,Very Wet,08-10-2022,22:06:24
4387,31.3,9926.36,-17.1,177,3,1,Very Wet,08-10-2022,22:06:24
4388,31.24,9926.63,-17.08,177,3,1,Very Wet,08-10-2022,22:06:24
4389,31.3,9927.05,-17.04,182,3,1,Very Wet,08-10-2022,22:06:24
4390,31.45,9927.78,-16.98,178,3,1,Very Wet,08-10-2022,22:06:24
4391,31.54,9927.97,-16.97,179,3,1,Very Wet,08-10-2022,22:06:24
4392,31.66,9927.89,-16.97,182,3,1,Very Wet,08-10-2022,22:06:24
4393,31.73,9928.12,-16.95,176,3,1,Very Wet,08-10-2022,22:06:24
4394,31.77,9927.84,-16.98,182,3,1,Very Wet,08-10-2022,22:06:24
4395,31.79,9927.8,-16.98,179,3,1,Very Wet,08-10-2022,22:06:24
4396,31.79,9927.31,-17.02,179,3,1,Very Wet,08-10-2022,22:06:24
4397,31.77,9926.99,-17.05,179,3,1,Very Wet,08-10-2022,22:06:24
4398,31.74,9926.88,-17.06,214,2,1,Wet,08-10-2022,22:06:24
4399,31.7,9926.62,-17.08,187,3,1,Very Wet,08-10-2022,22:06:24
4400,31.65,9927.2,-17.03,183,3,1,Very Wet,08-10-2022,22:06:24
4401,31.6,9926.98,-17.05,181,3,1,Very Wet,08-10-2022,22:06:24
4402,31.55,9927.06,-17.04,178,3,1,Very Wet,08-10-2022,22:06:24
4403,31.52,9926.78,-17.07,177,3,1,Very Wet,08-10-2022,22:06:24
4404,31.46,9926.88,-17.06,177,3,1,Very Wet,08-10-2022,22:06:24
4405,31.4,9927.02,-17.05,177,3,1,Very Wet,08-10-2022,22:06:24
4406,31.35,9927.28,-17.03,176,3,1,Very Wet,08-10-2022,22:06:24
4407,31.29,9926.89,-17.06,177,3,1,Very Wet,08-10-2022,22:06:24
4408,31.23,9926.98,-17.05,176,3,1,Very Wet,08-10-2022,22:06:24
4409,31.17,9926.91,-17.06,176,3,1,Very Wet,08-10-2022,22:06:24
4410,31.11,9926.83,-17.06,176,3,1,Very Wet,08-10-2022,22:06:24
4411,31.05,9926.77,-17.07,164,3,1,Very Wet,08-10-2022,22:06:24
4412,30.99,9926.67,-17.08,414,0,0,Very Dry,08-10-2022,22:06:24
4413,30.94,9926.64,-17.08,344,0,0,Very Dry,08-10-2022,22:06:24
4414,30.88,9926.71,-17.07,288,1,0,Dry,08-10-2022,22:06:24
4415,30.85,9926.42,-17.1,245,2,1,Wet,08-10-2022,22:06:24
4416,30.8,9926.5,-17.09,211,2,1,Wet,08-10-2022,22:06:24
4417,30.74,9926.42,-17.1,265,2,1,Wet,08-10-2022,22:06:24
4418,30.69,9926.64,-17.08,264,2,1,Wet,08-10-2022,22:06:24
4419,30.64,9927.07,-17.04,264,2,1,Wet,08-10-2022,22:06:24
4420,30.6,9927.33,-17.02,266,2,1,Wet,08-10-2022,22:06:24
4421,30.55,9927.7,-16.99,266,2,1,Wet,08-10-2022,22:06:24
4422,30.5,9927.97,-16.97,264,2,1,Wet,08-10-2022,22:06:24
4423,30.46,9928.34,-16.94,266,2,1,Wet,08-10-2022,22:06:24
4424,30.42,9928.26,-16.94,266,2,1,Wet,08-10-2022,22:06:24
4425,30.38,9928.51,-16.92,264,2,1,Wet,08-10-2022,22:06:24
4426,30.33,9928.02,-16.96,265,2,1,Wet,08-10-2022,22:06:24
4427,30.31,9928.06,-16.96,264,2,1,Wet,08-10-2022,22:06:24
4428,30.28,9928.28,-16.94,264,2,1,Wet,08-10-2022,22:06:24
4429,30.24,9928.33,-16.94,266,2,1,Wet,08-10-2022,22:06:24
4430,30.2,9928.55,-16.92,265,2,1,Wet,08-10-2022,22:06:24
4431,30.16,9928.59,-16.91,264,2,1,Wet,08-10-2022,22:06:24
4432,30.13,9928.97,-16.88,264,2,1,Wet,08-10-2022,22:06:24
4433,30.09,9929.05,-16.88,265,2,1,Wet,08-10-2022,22:06:24
4434,30.06,9929.77,-16.82,265,2,1,Wet,08-10-2022,22:06:24
4435,30.02,9929.98,-16.8,263,2,1,Wet,08-10-2022,22:06:24
4436,29.98,9930.01,-16.8,253,2,1,Wet,08-10-2022,22:06:24
4437,29.95,9930.22,-16.78,264,2,1,Wet,08-10-2022,22:06:24
4438,29.92,9930.12,-16.79,265,2,1,Wet,08-10-2022,22:06:24
4439,29.88,9929.8,-16.81,263,2,1,Wet,08-10-2022,22:06:24
4440,29.86,9929.83,-16.81,256,2,1,Wet,08-10-2022,22:06:24
4441,29.83,9929.53,-16.84,256,2,1,Wet,08-10-2022,22:06:24
4442,29.8,9929.91,-16.8,250,2,1,Wet,08-10-2022,22:06:24
4443,29.76,9929.41,-16.85,253,2,1,Wet,08-10-2022,22:06:24
4444,29.74,9929.62,-16.83,253,2,1,Wet,08-10-2022,22:06:24
4445,29.71,9929.66,-16.82,252,2,1,Wet,08-10-2022,22:06:24
4446,29.68,9929.67,-16.82,246,2,1,Wet,08-10-2022,22:06:24
4447,29.66,9929.53,-16.84,254,2,1,Wet,08-10-2022,22:06:24
4448,29.63,9929.39,-16.85,252,2,1,Wet,08-10-2022,22:06:24
4449,29.61,9928.92,-16.89,253,2,1,Wet,08-10-2022,22:06:24
4450,29.58,9929.09,-16.87,252,2,1,Wet,08-10-2022,22:06:24
4451,29.56,9928.77,-16.9,253,2,1,Wet,08-10-2022,22:06:24
4452,29.55,9928.94,-16.89,253,2,1,Wet,08-10-2022,22:06:24
4453,29.53,9928.45,-16.93,252,2,1,Wet,08-10-2022,22:06:24
4454,29.51,9928.83,-16.89,252,2,1,Wet,08-10-2022,22:06:24
4455,29.48,9928.52,-16.92,252,2,1,Wet,08-10-2022,22:06:24
4456,29.46,9928.7,-16.91,252,2,1,Wet,08-10-2022,22:06:24
4457,29.44,9928.53,-16.92,254,2,1,Wet,08-10-2022,22:06:24
4458,29.42,9928.73,-16.9,252,2,1,Wet,08-10-2022,22:06:24
4459,29.4,9928.57,-16.92,253,2,1,Wet,08-10-2022,22:06:24
4460,29.39,9928.94,-16.89,253,2,1,Wet,08-10-2022,22:06:24
4461,29.37,9928.63,-16.91,252,2,1,Wet,08-10-2022,22:06:24
4462,29.35,9928.81,-16.9,253,2,1,Wet,08-10-2022,22:06:24
4463,29.33,9929.16,-16.87,252,2,1,Wet,08-10-2022,22:06:24
4464,29.32,9928.98,-16.88,252,2,1,Wet,08-10-2022,22:06:24
4465,29.3,9929.02,-16.88,252,2,1,Wet,08-10-2022,22:06:24
4466,29.28,9929.19,-16.86,252,2,1,Wet,08-10-2022,22:06:24
4467,29.27,9929.22,-16.86,252,2,1,Wet,08-10-2022,22:06:24
4468,29.25,9929.42,-16.85,252,2,1,Wet,08-10-2022,22:06:24
4469,29.23,9929.26,-16.86,254,2,1,Wet,08-10-2022,22:06:24
4470,29.22,9928.92,-16.89,252,2,1,Wet,08-10-2022,22:06:24
4471,29.2,9928.92,-16.89,252,2,1,Wet,08-10-2022,22:06:24
4472,29.18,9929.12,-16.87,252,2,1,Wet,08-10-2022,22:06:24
4473,29.17,9929.12,-16.87,252,2,1,Wet,08-10-2022,22:06:24
4474,29.15,9928.81,-16.9,252,2,1,Wet,08-10-2022,22:06:24
4475,29.14,9928.84,-16.89,252,2,1,Wet,08-10-2022,22:06:24
4476,29.13,9928.67,-16.91,252,2,1,Wet,08-10-2022,22:06:24
4477,29.11,9928.3,-16.94,253,2,1,Wet,08-10-2022,22:06:24
4478,29.1,9928.5,-16.92,253,2,1,Wet,08-10-2022,22:06:24
4479,29.08,9928.5,-16.92,254,2,1,Wet,08-10-2022,22:06:24
4480,29.07,9928.7,-16.91,252,2,1,Wet,08-10-2022,22:06:24
4481,29.06,9928.36,-16.93,252,2,1,Wet,08-10-2022,22:06:24
4482,29.04,9928.73,-16.9,251,2,1,Wet,08-10-2022,22:06:24
4483,29.03,9928.39,-16.93,249,2,1,Wet,08-10-2022,22:06:24
4484,29.01,9928.25,-16.94,248,2,1,Wet,08-10-2022,22:06:24
4485,29,9928.39,-16.93,249,2,1,Wet,08-10-2022,22:06:24
4486,28.98,9928.42,-16.93,248,2,1,Wet,08-10-2022,22:06:24
4487,28.97,9928.08,-16.96,249,2,1,Wet,08-10-2022,22:06:24
4488,28.96,9928.08,-16.96,250,2,1,Wet,08-10-2022,22:06:24
4489,28.95,9927.94,-16.97,249,2,1,Wet,08-10-2022,22:06:24
4490,28.93,9928.11,-16.96,250,2,1,Wet,08-10-2022,22:06:24
4491,28.92,9928.14,-16.95,249,2,1,Wet,08-10-2022,22:06:24
4492,28.9,9928.31,-16.94,250,2,1,Wet,08-10-2022,22:06:24
4493,28.89,9928.83,-16.89,250,2,1,Wet,08-10-2022,22:06:24
4494,28.87,9928.68,-16.91,246,2,1,Wet,08-10-2022,22:06:24
4495,28.85,9928.85,-16.89,243,2,1,Wet,08-10-2022,22:06:24
4496,28.83,9928.53,-16.92,244,2,1,Wet,08-10-2022,22:06:24
4497,28.82,9928.88,-16.89,243,2,1,Wet,08-10-2022,22:06:24
4498,28.81,9929.05,-16.88,245,2,1,Wet,08-10-2022,22:06:24
4499,28.8,9929.08,-16.87,245,2,1,Wet,08-10-2022,22:06:24
4500,28.79,9928.73,-16.9,244,2,1,Wet,08-10-2022,22:06:24
4501,28.78,9928.56,-16.92,245,2,1,Wet,08-10-2022,22:06:24
4502,28.77,9928.91,-16.89,244,2,1,Wet,08-10-2022,22:06:24
4503,28.76,9929.08,-16.87,245,2,1,Wet,08-10-2022,22:06:24
4504,28.75,9929.45,-16.84,245,2,1,Wet,08-10-2022,22:06:24
4505,28.74,9929.62,-16.83,245,2,1,Wet,08-10-2022,22:06:24
4506,28.73,9929.79,-16.81,245,2,1,Wet,08-10-2022,22:06:24
4507,28.71,9929.47,-16.84,245,2,1,Wet,08-10-2022,22:06:24
4508,28.71,9929.98,-16.8,245,2,1,Wet,08-10-2022,22:06:24
4509,28.69,9929.81,-16.81,246,2,1,Wet,08-10-2022,22:06:24
4510,28.68,9930.02,-16.79,245,2,1,Wet,08-10-2022,22:06:24
4511,28.67,9930.02,-16.79,244,2,1,Wet,08-10-2022,22:06:24
4512,28.67,9929.98,-16.8,245,2,1,Wet,08-10-2022,22:06:24
4513,28.66,9929.98,-16.8,245,2,1,Wet,08-10-2022,22:06:24
4514,28.65,9929.67,-16.82,244,2,1,Wet,08-10-2022,22:06:24
4515,28.64,9930.02,-16.79,244,2,1,Wet,08-10-2022,22:06:24
4516,28.62,9929.86,-16.81,245,2,1,Wet,08-10-2022,22:06:24
4517,28.61,9930.03,-16.79,245,2,1,Wet,08-10-2022,22:06:24
4518,28.6,9930.03,-16.79,245,2,1,Wet,08-10-2022,22:06:24
4519,28.59,9929.72,-16.82,243,2,1,Wet,08-10-2022,22:06:24
4520,28.58,9929.55,-16.83,244,2,1,Wet,08-10-2022,22:06:24
4521,28.57,9929.4,-16.85,244,2,1,Wet,08-10-2022,22:06:24
4522,28.56,9929.05,-16.88,243,2,1,Wet,08-10-2022,22:06:24
4523,28.55,9928.86,-16.89,244,2,1,Wet,08-10-2022,22:06:24
4524,28.54,9928.69,-16.91,247,2,1,Wet,08-10-2022,22:06:24
4525,28.53,9928.71,-16.9,243,2,1,Wet,08-10-2022,22:06:24
4526,28.52,9928.54,-16.92,245,2,1,Wet,08-10-2022,22:06:24
4527,28.51,9928.37,-16.93,244,2,1,Wet,08-10-2022,22:06:24
4528,28.5,9928.56,-16.92,244,2,1,Wet,08-10-2022,22:06:24
4529,28.49,9928.56,-16.92,244,2,1,Wet,08-10-2022,22:06:24
4530,28.48,9928.39,-16.93,245,2,1,Wet,08-10-2022,22:06:24
4531,28.48,9928.59,-16.91,244,2,1,Wet,08-10-2022,22:06:24
4532,28.47,9928.59,-16.91,244,2,1,Wet,08-10-2022,22:06:24
4533,28.46,9928.41,-16.93,244,2,1,Wet,08-10-2022,22:06:24
4534,28.45,9928.44,-16.93,233,2,1,Wet,08-10-2022,22:06:24
4535,28.44,9928.24,-16.94,244,2,1,Wet,08-10-2022,22:06:24
4536,28.43,9928.06,-16.96,244,2,1,Wet,08-10-2022,22:06:24
4537,28.42,9927.89,-16.97,245,2,1,Wet,08-10-2022,22:06:24
4538,28.41,9927.92,-16.97,244,2,1,Wet,08-10-2022,22:06:24
4539,28.4,9927.75,-16.99,244,2,1,Wet,08-10-2022,22:06:24
4540,28.4,9927.58,-17,243,2,1,Wet,08-10-2022,22:06:24
4541,28.39,9927.26,-17.03,243,2,1,Wet,08-10-2022,22:06:24
4542,28.38,9927.26,-17.03,244,2,1,Wet,08-10-2022,22:06:24
4543,28.37,9926.91,-17.06,244,2,1,Wet,08-10-2022,22:06:24
4544,28.36,9926.91,-17.06,245,2,1,Wet,08-10-2022,22:06:24
4545,28.35,9926.59,-17.08,244,2,1,Wet,08-10-2022,22:06:24
4546,28.34,9926.42,-17.1,245,2,1,Wet,08-10-2022,22:06:24
4547,28.34,9927.11,-17.1,244,2,1,Wet,08-10-2022,22:06:24
4548,28.33,9926.25,-17.11,244,2,1,Wet,08-10-2022,22:06:24
4549,28.32,9925.91,-17.14,245,2,1,Wet,08-10-2022,22:06:24
4550,28.41,9925.69,-17.16,244,2,1,Wet,08-10-2022,22:06:24
4551,28.7,9926.05,-17.13,243,2,1,Wet,08-10-2022,22:06:24
4552,28.98,9926.54,-17.09,228,2,1,Wet,08-10-2022,22:06:24
4553,29.18,9926.38,-17.1,213,2,1,Wet,08-10-2022,22:06:24
4554,29.33,9926.58,-17.08,190,3,1,Very Wet,08-10-2022,22:06:24
4555,29.44,9926.65,-17.08,176,3,1,Very Wet,08-10-2022,22:06:24
4556,29.52,9927.26,-17.03,175,3,1,Very Wet,08-10-2022,22:06:24
4557,29.57,9927.06,-17.04,174,3,1,Very Wet,08-10-2022,22:06:24
4558,29.6,9927.2,-17.03,173,3,1,Very Wet,08-10-2022,22:06:24
4559,29.62,9927.52,-17.01,174,3,1,Very Wet,08-10-2022,22:06:24
4560,29.63,9927.68,-16.99,173,3,1,Very Wet,08-10-2022,22:06:24
4561,29.63,9927.52,-17.01,173,3,1,Very Wet,08-10-2022,22:06:24
4562,29.62,9927.34,-17.02,173,3,1,Very Wet,08-10-2022,22:06:24
